account,shares,pre_dai,post_dai
0x26c76F9893a74ec994E204cbaD68d2e3d8fad92F,9.174564968202170000,10.184302144265400000,6.958830452005430000
0xe6b9FB9D9be9BeCc3abD522211418fC852227836,9.169995584465230000,10.179229861846500000,6.955364612828770000
0x5853eD4f26A3fceA565b3FBC698bb19cdF6DEB85,9.165868739867890000,10.174648823679800000,6.952234435871700000
0x0D39023c538a3B00b406E50768D4c9D2a59C15C2,9.065627277953470000,10.063374955212200000,6.876202129147480000
0x8f42A0a7E9E5f1da9033AaaF16a47FE4eD8Ca267,9.055697294127830000,10.052352094082700000,6.868670319838460000
0x5534E3225C732aB2E958029936ED7dD4c8D1b361,9.047779595763080000,10.043562987164500000,6.862664812146120000
0x4914477B1aF6081582324D369107069e8566581f,9.045612069821760000,10.041156906966800000,6.861020761929210000
0x465DdD05D715549f498dEb0d1AAD03d07e7Ef9e6,9.043777434011740000,10.039120354228000000,6.859629206080260000
0x0C470f23B09847FC99E20B63Aa9b0c3dB13baCF7,9.037058480323200000,10.031661923807100000,6.854532936154060000
0x650Ac3C5a95448fD961E71Fbd2037E6287E2c86c,8.764662772443420000,9.729286802865240000,6.647923080148990000
0xDd10df25D4BB02a06aEA6DB90C0F2E5edE5Bba31,8.690474714490900000,9.646933732141620000,6.591652061452790000
0xd0515aC0fCa3ab32eF03B96B41b1e807839e77b5,8.474974397395820000,9.407715812917350000,6.428196881374440000
0xb583377820f57925e752326e89F81233C95C937d,8.435148918265760000,9.363507208595890000,6.397989590031850000
0x174Cab72ff9BF6ba3733EBc819fADB4DF2903235,8.348577683489520000,9.267408089453020000,6.332326035747100000
0xdF0635793e91D4F8e7426Dbd9Ed08471186F428D,8.132072976832130000,9.027075239241960000,6.168109034623690000
0xAfbe8D053D7e16045035322a2C80633663F74eE4,7.006917478025770000,7.778087020308340000,5.314688041315350000
0x471a262A7EF7118549007BF9B30F3907e6474115,6.922775600810730000,7.684684629730290000,5.250867134331490000
0x692603675b46fa65061853DB373057208f476815,6.913019779915860000,7.673855099610560000,5.243467426142300000
0x171Da4C7e80e0Bc4Ae36dC903CC4A6dF30773d2D,5.875216491952550000,6.521832928797850000,4.456302350904340000
0x6aF5E74fDD7d12ed18D2e1a4e99b08604786BD6E,5.766881208734870000,6.401574446679360000,4.374130948718540000
0xa57033C944106A32658321ec4248Ae3571521E9e,5.392282712570150000,5.985748270620730000,4.090001136414510000
0x4D53a95E98234f5F732146dE8F0536B007276Dc7,4.947592704517050000,5.492116428866370000,3.752707501188460000
0x26a97f5ea559A0B3C626795b55A941D1d3b55E1A,4.912683147079660000,5.453364784303700000,3.726228895150650000
0xc035AE607959d186BE47bE02edEf9b358725AB11,4.903873170143950000,5.443585196137040000,3.719546601658350000
0x2a090e37F89328c66FBE44870983cF02d3f1FF01,4.903365736657370000,5.443021915375140000,3.719161717621770000
0x6fB505a2Dad7EAf69E50E9db444E808fe8e43744,4.785088695480190000,5.311727502151950000,3.629449575545340000
0x0C49290207c62C1fFa0A9139dB0b857FF0802889,4.733060274621190000,5.253972920877140000,3.589986455419400000
0xA32305d464D0C2F23aa3ce7f8aE08cc04a380714,4.719174971926280000,5.238559425141950000,3.579454569977030000
0x08D6f4Ca2D5bA6ec96F14B6BfaF9312Ff3FE8BE1,4.691321144610040000,5.207640052480040000,3.558327675960260000
0xe981cCA5150C2C2Bb991AAeBCCce7f93F22Cb218,4.623405702506400000,5.132249951146400000,3.506814383688620000
0x5f7a009664B771E889751f4FD721aDc439033ECD,4.532849120136600000,5.031726863762680000,3.438127976735420000
0x9bc0583D5ade235737a956A0f561267C656567d5,4.422236833377730000,4.908940774926340000,3.354229486492950000
0x0860420a401A038E3f13AA2487445D0Dcf6C75db,4.376835927390500000,4.858543121653430000,3.319793280718890000
0x2E60D5F3af8EEE7228dA56704d23C031aC22D71B,4.345082115279410000,4.823294538435320000,3.295708280999360000
0xE40AfC776C18d8925199dCCe78D0B06C9222b896,4.061445379086840000,4.508441220527600000,3.080572199455970000
0xa0A00489B737cfd7A6Bf3B39b9E7d99916629327,4.000000024939960000,4.440233294139580000,3.033966414543710000
0x47a44AE76B63B562a1764F6032241d9BA8e11C56,3.822112121533220000,4.242767347537950000,2.899039934262570000
0xe97f7154bdb2Cb77C71352b2C13E4A8405a4617d,3.796133089673880000,4.213929107164920000,2.879335056849530000
0x4266B3Ba0a2dbecAAf54f72bE0d49904720fa5fe,3.696099466129210000,4.102885951408160000,2.803460393782690000
0x7911C2b0A85e5Cd552910177d9D43742814776aA,3.651824946070940000,4.053738652203390000,2.769878542272870000
0x00cf2A7F3aEDcbE97888C64A3D09f7b7e674F74f,3.372073277277630000,3.743197985672820000,2.557689251713000000
0x4F65eF712Db334DE1ea778B8f0834f1DDf172ba8,3.106389250618960000,3.448273222288950000,2.356170149528690000
0xD2050719eA37325BdB6c18a85F6c442221811FAC,2.781025572165930000,3.087100565098140000,2.109384532832670000
0x52df90717854FDB3ce0aB1f9f9073ECdc365Cc5D,2.778880300365350000,3.084719188294510000,2.107757362194560000
0x3B2cba3423199f73924AD609fa8EeC504E1FaC1f,2.678730156547410000,2.973546688239350000,2.031794319479350000
0x4A24e67ece352deE28F58754728ACd01B3D92719,2.312559159099130000,2.567075527219150000,1.754056694151520000
0xc6fE438c3d3e9b9E18e6fa47921B04ECa19dCC57,2.306814987410400000,2.560699161664030000,1.749699788182950000
0x8dE015433657626187c93fcf6f75704940E06211,2.302307150392290000,2.555695199692130000,1.746280631675470000
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,1.993735634330860000,2.213162822018040000,1.512231729080950000
0x64eEE4201385CBf9885C74D2B05eEFC5e054aA11,1.980168799423890000,2.198102844099440000,1.501941398780270000
0x6d328B8De10FD9bC0801d396377a6ddd784141Fa,1.917817666539010000,2.128889450490290000,1.454648588304770000
0xccB74148D315B0397dA4e3C7482036dbaDD762e5,1.821227854827650000,2.021669126699950000,1.381386027581720000
0x0EcD2bced0D6Ae9872Bd3e325B722Ab15c113d3F,1.730626008093230000,1.921095793231850000,1.312665287988220000
0xC8D21333f8E24a92051DD406D71e3d72d042453c,1.392661011873990000,1.545934938454370000,1.056321677631380000
0xE18a36f473733EC695c6C2c3410705246DF0405b,1.144865444750690000,1.270867408349140000,0.868370821722029000
0x455a7a1311D453E3559BD7bD6590a2FD52E2d2cc,1.120000000000000000,1.243265314607330000,0.849510590775549000
0x5a433dF6faD5BD60bE0Fd08f6f0Ed9466682B1f7,1.000000000000000000,1.110058316613690000,0.758491598906740000
0xED56b70EC9EbE6127d4CAf97872D759a1B380d61,1.000000000000000000,1.110058316613690000,0.758491598906740000
0xE9Ee1adA09599090840a4e15D7278aF5b338443C,1.000000000000000000,1.110058316613690000,0.758491598906740000
0xf0ec557A5fAcdaD1e22D72705199F4Ac47846315,1.000000000000000000,1.110058316613690000,0.758491598906740000
0xdcFCD336Bd906508e9d34B6Ed71602948466dFDE,0.949051924239166000,1.053502981399910000,0.719847911461683000
0x83Deb18dC5574dF9558ABF719b7e109fe050560e,0.948394918138315000,1.052773666313600000,0.719349577853757000
0x12CE7F02630fd6b8121747Fa8dFf9d981caDEb7d,0.945255017243478000,1.049288193211940000,0.716967989403624000
0x6a7eB27407a50a4eb9d015EA2B0F2e1BcC724461,0.944410964237488000,1.048351245152980000,0.716327782289548000
0x64E482233Ca8bbFCd7fBCc670808fa0eB09c5cc3,0.939286467570750000,1.042662755009610000,0.712440894619202000
0x83BD2eC1f7A25B4a3aB810C0a20e06704e22D57d,0.934005487731778000,1.036800559419490000,0.708435315777346000
0xd0A7333587053A5BAe772BD37b9AAe724E367619,0.933607310884280000,1.036358559898440000,0.708133301983639000
0xe9df78Cda7156B8Ba102C8D11E07Cf733e2Ab4A1,0.932571973598261000,1.035209275133590000,0.707348007350159000
0x12E9a5f7114EC981c37b1f5c4c63bcae8061760c,0.928533041744949000,1.030725825239590000,0.704284511470865000
0xB3D9e0017f42776694456459Ffe88F0aB477Cbce,0.915275225701864000,1.016008876280830000,0.694228569382334000
0x42Dc6f7b2513cB888f37aDA7313e76E1aF2AA716,0.912041333736652000,1.012419067609810000,0.691775689494949000
0xbF7D65D769E82E7B862df338223263ba33F72623,0.909160427786257000,1.009221094000200000,0.689590546534334000
0x0609394B26962421f97b6B2b3Efa70eCE837389C,0.901057743819636000,1.000226642276160000,0.683444728817055000
0xF0f745C81E4533c697cF0104c5EFdCbf84359542,0.883462296200919000,0.980694669312459000,0.670098729619255000
0x5549F00a19A36802E7efD332894451d809718012,0.859988830885165000,0.954637753918963000,0.652294303380026000
0x767F0A3D502be971F2193EE0A826AB9f2852f838,0.839975893103664000,0.932422225894735000,0.637114658203315000
0x32ad40BE530828946Ac7D685B886F77eeCFBd6E4,0.820876307283201000,0.911220571810854000,0.622627782815895000
0xDd8544d55044f1C9226f745E683Db098Efcb6BD5,0.802870099109588000,0.891232630677057000,0.608970225188044000
0x13edf543eA6e777c51b55b09C2a1D63f118F6deE,0.770125327220668000,0.854884024316144000,0.584133590802181000
0x95095c92f8782C4b6d99ac1bf58dC23eB0A300a0,0.767205150708636000,0.851642458092982000,0.581918661450479000
0xe84E59B58301dB0eeaEf264E611E9d599DD3D89e,0.755052578483661000,0.838152394226400000,0.572701037512729000
0x9833156E2636E8c218252ED5cAA62A62463bC768,0.673576265091569000,0.747708934938484000,0.510901938294934000
0x8628D73d3F950ABDE99739EF34B6CfA10394f579,0.594320102579790000,0.659729972599398000,0.450786804868162000
0x640236965bEcF920a70A5dcD44b5c9c18f283095,0.479402655327477000,0.532164904552953000,0.363622886559474000
0x5865D25e06BC2A5bb54e1cDe13C590eA778b9eFf,0.474067021650972000,0.526242040015944000,0.359575853241002000
0x62B7cA5CBCbcEf710e826893753C0F2C8F27165a,0.456567256662242000,0.506816280351419000,0.346302428514208000
0xB30452beCa9c462bC6773582c9e0d70Cc60E7321,0.430063423310321000,0.477395479716977000,0.326199493577951000
0x86607C48Bf51B2a3732B7a78b613a51bA6c312B7,0.420570678287649000,0.466857979157067000,0.318999326227691000
0x42b9dF65B219B3dD36FF330A4dD8f327A6Ada990,0.412522961025910000,0.457924543680917000,0.312895200294285000
0xE82bc6A5364D16D23645054cda1e694F8B69f688,0.401571150904274000,0.445767395773421000,0.304588344324202000
0x3b7c43a9Db544B8247DB9F28ca709509AC4CDbbE,0.393345754550812000,0.436636726143817000,0.298349450292423000
0x29c7B44E0584624C1e877d3eE0856520e2851Ba6,0.386313094657479000,0.428830063541307000,0.293015236845362000
0xcd4fbA626036279aC4BfE1CBf0eCb35eEedA7cF5,0.350160411164503000,0.388698476562026000,0.265593730138005000
0x52840bDA14F86f11e72Fa0C5F7aCbf1385A7a257,0.327396298467445000,0.363428983942326000,0.248327341900721000
0x9FFa1ca74425A4504aeb39Fc35AcC0EB3a16A00A,0.249845423611106000,0.277342990347379000,0.189505654834320000
0xb29996AB0464f92C9419BDa8498F1c6367F4CcA0,0.188804337104603000,0.209583824615700000,0.143206503530998000
0x4Ce4cff3A6996f18654122667145F5d4E2b12F7e,0.141839219876710000,0.157449805646140000,0.107583856671970000
0x8675B754342754A30A2AeF474D114d8460bca19b,0.137572369549169000,0.152713352954307000,0.104347486544738000
0xA6856f038eB44Ef63174b8b4Ba90A49F02Df5C87,0.099689539493937300,0.110661202394634000,0.075613678205033100
0xa2FAf9ee6cE26f922634d8608fdd67930554dd61,0.077880056399734900,0.086451404304869100,0.059071368501582000
0xb3ABc96cB9a61576c03C955d75B703a890A14aA0,0.049501413706723400,0.054949455969283300,0.037546406430556600
0xa22fe318725a3858CF5EA4349802537798F0081a,0.048008282259815200,0.053291992988845400,0.036413878772013300
0x50daa17a76A2b40923C813d5803BC81E16b970AC,0.043469688678178500,0.048253889437820000,0.032971393669489800
0x5189512750ef32eA45C725D87644de9d2e854883,0.017177391000562800,0.019067905737899900,0.013028906765063100
0x53351f03fcd8abEb19e3180435645e4b7cf3ecC4,0.010963970625808000,0.012170646776286400,0.008316079610335640
0x8E373ACD610DF5f3Ff2dAC01b0749C6B311f44bf,0.006012757289828810,0.006674511235354070,0.004560625890600410
0x6AaaF98e8522491bc1006CD8cF95515220144DD3,0.005661756616490570,0.006284880018777950,0.004294394828662740
0xFadAFCE89EA2221fa33005640Acf2C923312F2b9,0.004876123214699430,0.005412781127310190,0.003698498493583640
0xbaA9f0D0D851Bf95A8A18bCEb3A15A85c8A0e727,0.004615401541080400,0.005123364865187950,0.003500743294490700
0x537037C5ae805b9D4CeCAB5Ee07F12a8e59A15B2,0.004441534415630900,0.004930362216597020,0.003368866540511200
0x62555aa2789cD8Fa52356B314c4565616A3Cb103,0.004392034237346280,0.004875414132018310,0.003331321071137920
0x92b6f174EDad438b3e00A18B634a24Ed2244dd71,0.004255537297503180,0.004723894568753160,0.003227789288990450
0x5398850A9399Da87624874704FEAa8A9C6C4089B,0.004244942191340720,0.004712133383042120,0.003219752989976700
0xf304eCd9CA6e3E4DEF6266D8A04BA8CCE5D2B5fe,0.004178210748489280,0.004638057589925240,0.003169137751190960
0xa2C316b249871ee43b0562Ac15C461B694D2970A,0.004176400138704760,0.004636047707475790,0.003167764418880500
0x0dDD89e788d272Bca582e4ba4850e891187fE31c,0.004093237361340320,0.004543732174829710,0.003104686150907820
0xbE79665B3Dcecfe1DD821f8714bc9bfc441ef92A,0.004074833620647070,0.004523302949416360,0.003090727068203540
0x053c685Fb78581Eb36f05a70219ccC414B8899cd,0.004041692235277800,0.004486514078963100,0.003065589605824810
0x0871E6872f0CdEb32eb013648a76575B4d2dBa80,0.004033737933327570,0.004477684339930400,0.003059556334620400
0x0c8AdB199a20d558AEbc48c97a940F3c384fE19A,0.003922684358297740,0.004354408395378850,0.002975323130931710
0x3B15CEc2d922Ab0Ef74688bcC1056461049f89CB,0.003911583417460570,0.004342085703680310,0.002966903160566760
0x3b2534b8EA1f9a8BF9D9915B91bae673d161F2A5,0.003560835908348630,0.003952735514159070,0.002700864121567890
0xbFCa7316F2A80493271581f7EfF902Ec295b43f7,0.003522916503298030,0.003910642763221600,0.002672102571401460
0x0cB10bdb8B15Ec6cC3FF6883a1F3849345A67Bf8,0.003372651337983810,0.003743839666767230,0.002558127705902300
0xFE242365FFd2EBBeAa65d55F91EdE576FEb8A9Fa,0.003313240558989200,0.003677890237447760,0.002513065129150380
0x1813DA50890f5BA64FE9B7c56cE69C1388C59112,0.003272276784327610,0.003632418058704770,0.002481994450210050
0x3e2B5Ad6DfcF02951858232641Dbc97F0EDb1871,0.003258040865566540,0.003616615358689410,0.002471196625427060
0xb92667E34cB6753449ADF464f18ce1833Caf26e0,0.003170587371390060,0.003519536880161870,0.002404863884799160
0x40630B4Fd61523450b3dbc4d9Fd672AAE0A9c31C,0.003145224101651320,0.003491382171651870,0.002385626057781520
0xc181d416A2209Cac49f454ec01c9a87Ad99501D7,0.003097232321237790,0.003438108496674730,0.002349224695521280
0xED73556eA6275E9327F11fA5Fdd4f93c5522a920,0.002855023082916860,0.003169242117315920,0.002165511023077260
0xB810D1238dC5E5D664eBC5d19B0Fd2C28d42968D,0.002796700295935230,0.003104500422578870,0.002121273679126870
0x380336041fEd6d3de0C0A1f5079668760CD64779,0.002744590164879850,0.003046655138221020,0.002081748582503430
0xE1eB9cF168DB37c31B4bDf73511Bf44E2B8027Ef,0.002637648810889030,0.002927943998833580,0.002000634463925680
0x27b70182900C061fb79ad06A9f2eaaFC885f0774,0.002457844476428080,0.002728350702002020,0.001864254386790030
0x25AfD857C7831C91951Cd94ba63AF237d28604D0,0.002430159565027230,0.002697618835856790,0.001843255614076010
0x985147809e9C0A677e9c9BED656C984bE037D373,0.002428258849552160,0.002695508930836170,0.001841813937356260
0x87BA155A86Cf63be05445bABB184e327551810F8,0.002369122486245030,0.002629864118932800,0.001796959502597910
0x8462e0fa63733b8A216a0EbD409D8F58280eDd62,0.002361306831253220,0.002621188286109360,0.001791031393946670
0x9CF980e7529f94507fD6FC915a056097b769fA59,0.002305471973066050,0.002559208337421740,0.001748681123085540
0x87616fA850c87a78f307878f32D808dad8f4d401,0.002167116573987000,0.002405625776025640,0.001643739715220700
0x5d57fE8D0E8D2579f89AB6cEd9fdC602F614d877,0.002155707632266680,0.002392961185385240,0.001635086128773420
0x39E7d0f3B9b905e8CD609556f81c4eb433e42dD3,0.002001114475963900,0.002221353766539770,0.001517828518469280
0x71A5495b8CdCB160C65ABae216725fF713507D16,0.001991121722823430,0.002210261227810330,0.001510249099162290
0x0F4b4367F7656B54BC475230485eA854267D07d0,0.001951126415190090,0.002165864103946410,0.001479912994326700
0xA50341f5e72eD061cD0adbD338cbF070DC45784C,0.001931116122604170,0.002143651512243550,0.001464735355508620
0x493374100e511b1b091FA5BACe1929DC154FeE80,0.001875840218268300,0.002082292034927170,0.001422809046447890
0x66b59F1F2509ddd4AE3661689dFAE14fB3e86DFC,0.001737062511745210,0.001928240687640630,0.001317547321934580
0x444e01DCb3A1eC1b1aa1344505ed7C8690D53281,0.001616015341635290,0.001793871269757570,0.001225734060334770
0x38148eCC2078dA7f65E6233DDA28eFaf4C51E96F,0.001611023413008810,0.001788329937869800,0.001221947724409240
0xc0E5E14bDEcD9ed6954A9E14c74E97CEBD91Bb94,0.001573877007436890,0.001747095261432390,0.001193772487853360
0x7bB9a8e1f52bd7CE7B18d4CDE6f8c5F10fd0E729,0.001558161961860190,0.001729650644394010,0.001181852757807000
0x94cDd18F53a8f3EC9A3Ec0CBE897aED5ea009c43,0.001502180571727640,0.001667508036701770,0.001139391343696330
0xb583DeF773db5C1224FdBC1020819B8F6C2b3Be5,0.001494460711571920,0.001658938541732820,0.001133535894623490
0x5CE4E83c76eB2b27426a67787B469033c8c5CA67,0.001248947370417000,0.001386404415544190,0.000947316087937959
0xea1feB9A9a006a7fC253C6cA87349Be0da072F25,0.001185593179765540,0.001316077569319210,0.000899262466573292
0x779C5323AbEFEa4C3C373eD570546c31b2F33C7d,0.001143700259488500,0.001269573984758450,0.000867487038489486
0x5ea10F42e33cd509BF1bB247382C605c54D572c1,0.000989107495517789,0.001097967001424460,0.000750229725765929
0xB5140c1365b600E15DB0bE874A5C02209ff6CE6d,0.000879010289711056,0.000975752682482768,0.000666721920098415
0xfB560859798928aBc515B900308F2D20a0b9BfF9,0.000854285760577915,0.000948307013294168,0.000647968572464003
0xD887758a36bbf3c44ba3F1ffA0d8Ff8D536Cc129,0.000850574731308210,0.000944187554390135,0.000645153787939635
0x951B6d50D07C39b0f97A7bb2F5c1e96F07a093d3,0.000842005138301474,0.000934674806403013,0.000638653823637976
0x67364ad8F3128A514dAC47032Aa4fbA3C5E65495,0.000729213871699753,0.000809469922870380,0.000553102595490520
0x8d8291DFEAf5cb4A051be44B1842b7e050e0e63e,0.000704806663561778,0.000782376498491500,0.000534589933165098
0x8042d9d476cfD2CC1BcdB4326D5cA3F30a994379,0.000540255820335911,0.000599715466462830,0.000409779500985257
0x9Bccd7453550cc6D7bEc5f62BdD2B3D9De193E84,0.000508342061807988,0.000564289333394508,0.000385573183252290
0xcc0dd5427fbf83b024966F88785988358a65A1A7,0.000412017492658311,0.000457363444315679,0.000312511806783948
0xf663F08fafdFebfcdDe734229cB5a520b74c249e,0.000395825661715469,0.000439389567716374,0.000300230439042884
0x358311Bae1b7C3B02a616c67eA20888a7d0D1A7f,0.000391081833133547,0.000434123641346422,0.000296632284916843
0xe865f359FAdf33437460727cbD8976B0930Ef5b4,0.000304047337578097,0.000337510275722817,0.000230617351222948
0x82F84e7DA53694eeB83e94F60d9c03A07103b5Ec,0.000296193427292793,0.000328791977292678,0.000224660226252978
0xF6cD0D2a8b71EB2F8b099D8CA65d92f9B9AE2b14,0.000250066974683155,0.000277588924957462,0.000189673699461197
0x44F552b1de185a9447f3E9D26cD1Fb27e8394652,0.000216253398043325,0.000240053882993964,0.000164026385650897
0x06C8271aD7e2fFc3D9d2cee8a32Af865E62A05fD,0.000176000759065508,0.000195371106330990,0.000133495097152397
0xaa8AeE45d58Fa89BF227c3d6420b4171303c6b66,0.000173087229211353,0.000192136918285683,0.000131285209234857
0x6F343F5875cEE433F31942a69032DF5F3bf67029,0.000170341637381310,0.000189089151240717,0.000129202700897742
0x39DE56518e136d472Ef9645e7D6E1F7c6C8Ed37b,0.000167831101651473,0.000186302310174655,0.000127298480637905
0x6A7793Eb8CB9E38a1F561E57633bC5712Ba91E24,0.000167814149897297,0.000186283492738951,0.000127285622874776
0xD2A08121Fb9AFF235215b9C1f3FFAD389693AAf8,0.000166944638755776,0.000185318284664918,0.000126626105978777
0xdFD5C26Ea2319EaC3B71EA5CEC97ae060D29fFc3,0.000164494700753071,0.000182598710609827,0.000124767848585883
0x90a007555F56C75149bc33cD95256E822E8D667d,0.000160819077855956,0.000178518554844149,0.000121979919497672
0xaeBbA0d97f846F5F037AA34E46C2ba1B7433F9B3,0.000160509386881054,0.000178174779801879,0.000121745021494951
0xE32f0974f05E281bf101823cB57bf8D9BFcb01Ce,0.000160067244822037,0.000177683976332142,0.000121409660457663
0x1c76986786C6aA4BB8E13dD2363776f0C3119B18,0.000159156074195883,0.000176672523800726,0.000120718545192555
0x5f578A06068F13Dd1a72917890D36B97988b03B4,0.000158878096558491,0.000176363952412506,0.000120507701489909
0xa1C6bf9a94E603c0C7e0559A9BBe6329137239f7,0.000155039337354111,0.000172102705832207,0.000117596034883161
0x77c2401Ca6eF5a13fE062102fd59eD4070a55C4D,0.000154001956183461,0.000170951152236228,0.000116809189980359
0xE4b08343486f18465c7DFFeE65A5a390e2932C76,0.000153748173610353,0.000170669438780338,0.000116616698030708
0xdd5BF2495556d79b8c9c5c226c4B95f957BE84bd,0.000153488041090263,0.000170380676512990,0.000116419389699617
0x87B3a7a30EeE9269Afc66F8B2A914a2E56E03D0F,0.000153080796176176,0.000169928610909210,0.000116110497853584
0x7ad356cCf06d94C8A425456068AA4d035e70953B,0.000152714782670204,0.000169522314572912,0.000115832879684218
0x574c681187c058942fe9C3C575B2EC2CDB8e74D9,0.000152064392865292,0.000168800343960929,0.000115339564481178
0x0d82CcaacDAF8DA2cca723f7203BE3ac57B6C3E7,0.000152036482508774,0.000168769361837557,0.000115318394710237
0xc015fb8a51bF2FCa4Ad540D4112355409b3CD516,0.000150490280199135,0.000167052987104575,0.000114145613248165
0x9371a03a0F8343C34218F4130640081Da75C4689,0.000150370987995354,0.000166920565801660,0.000114055131113782
0x74eC156d2c46C1883F57b25870068eab1a50Eab1,0.000149791444007205,0.000166277238177772,0.000113615551867574
0x9b6ADC14821dA83B210cB7d12F1238cEd4d4Af20,0.000148418167307249,0.000164752820955974,0.000112573933027683
0x1b3c25DA384dC6D1572ADB0C29935bf562C5706c,0.000146074934429289,0.000162151695812032,0.000110796610575469
0x512fce9B07Ce64590849115EE6B32fd40eC0f5F3,0.000145924934497237,0.000161985187139966,0.000110682836887171
0xDDA9fFa8199D8868725BbBC27797EE117eEFc55C,0.000145254599376806,0.000161241076064613,0.000110174393329872
0x767Ecb395def19Ab8d1b2FCc89B3DDfBeD28fD6b,0.000144822595210824,0.000160761526247353,0.000109846721799281
0xCAB5f6B9004F1cc65eAEf965cCca998A598Cc968,0.000142542770079445,0.000158230787399841,0.000108117493590154
0x0594D0f926c395f14F2e5663C050fE0aF3e472f0,0.000141696652619933,0.000157291547677078,0.000107475720605426
0x7c218fC943e54B82ED027cec922d364859bf1Ead,0.000140217889425015,0.000155650034294257,0.000106354091145308
0xf2aA26723ed7b099845afE69FA4929A46BC00245,0.000138933975607644,0.000154224815083469,0.000105380253301112
0xd1F3c7912434d5F43722874b8c7e6Acaabab322B,0.000138403306084921,0.000153635740966397,0.000104977744926331
0x8516410C3DdBdBbE58Eb19599A9C08c2FdB16D12,0.000137116114515408,0.000152206883259584,0.000104001420934671
0xE2D6AFF297b41881c1aEA9599F68AEDFAB38C651,0.000136851594326012,0.000151913250423433,0.000103800784593273
0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,0.000136136599696935,0.000151119564689092,0.000103258467173855
0x1fc3AdBc8E993D8AF4cb2625351B32146329c38c,0.000135946658564386,0.000150908718955239,0.000103114398420530
0xb9eFFF8995a795F5480bAEe17D019D2aD0B1CbE6,0.000135773050677279,0.000150716004076326,0.000102982718296655
0xF51920aB64B5E5Cf1bd06Ed53899Ad85eAdc8C2A,0.000134208531930344,0.000148979297029793,0.000101796043970773
0x29717eb79B59f9610C036eA50741153a8826d5fF,0.000130895366267004,0.000145301489930883,0.000099283035649343
0x0a235473A00E1Bfe128Fd40cB1c0b052CDeaBE41,0.000129825667193059,0.000144114061577576,0.000098471677888398
0xB5769130491Eb8770C31b593B0472B3b69C3a7Df,0.000129661025450574,0.000143931299642069,0.000098346798509893
0x366FD91E446E7565C1364f56665709D5c76006A3,0.000129298812727009,0.000143529222395893,0.000098072063202052
0xF8a8d25049eBFAF36Cf1Dd7fF51EBD0777fC9B32,0.000127806381288878,0.000141872536466020,0.000096940066494286
0x16D212147d63DAC787368a90d83B693aaBF1d4C1,0.000127689150768896,0.000141742403752353,0.000096851148129744
0xaa2ccEdA619254033c43003Ee20495ebe0948dD7,0.000127630383217919,0.000141677168343644,0.000096806573436039
0x670D89a5771E8122Ec923c1d8CcdFfb42F4131E8,0.000127542482856196,0.000141579593816080,0.000096739901750132
0x136aea6a78D2014e1E5263b98DcfBBCB49f2B012,0.000126969882825386,0.000140943974389786,0.000096305589437229
0x0337DCbc6F5F2c2cA665fdD487f7d8f23c305b08,0.000126591766955930,0.000140524243724252,0.000096018791726833
0xF8EB165E82A969A948Fcf3f19125bc676F0bcD80,0.000126414236510843,0.000140327174577231,0.000095884136375684
0x440051C7F1889C1242A40228cb2E31EF7519e6a8,0.000126208126926238,0.000140098380918707,0.000095727803987307
0x2A119697CD6B1D1A2300c9817ae77431A2a78b11,0.000126090820577006,0.000139968164030150,0.000095638828106916
0x3d13252c582B392F4e38d2F4B5472Ca39963FAc2,0.000124569614154778,0.000138279536189870,0.000094485005815453
0x3f0C4F61eECdB2e567B89F875F2B42d0EA791217,0.000124487468999145,0.000138188350276690,0.000094422699405015
0xb3B2D17f868C327D80F63c00480B6A811C132a7C,0.000121402363701782,0.000134763703483723,0.000092082672955222
0xcefCcA169357a18Eb8c3F230F92b58562e48CAE5,0.000120519266285616,0.000133783413852528,0.000091412850984044
0xE7F5AcaE92561BC485eF23bA57436BcD5EA2F4b3,0.000120068506314997,0.000133283043998346,0.000091070953333206
0x1623E5211Ad14b377eE3B804271a836d91E4066c,0.000119841802546795,0.000133031389595046,0.000090899000429584
0x213353406aF8bC04023e497a9997903509615718,0.000119246998950204,0.000132371122915898,0.000090447846898571
0xd6356025040603faf5D56A24fD745ba42b043420,0.000119228555514010,0.000132350649626164,0.000090433857707163
0x1f44a4803655bc21766F328073bfec786B738186,0.000118865103786878,0.000131947197013774,0.000090158182625525
0x1CaEf73C6dA69227E0956D125ED25B0F8142AF00,0.000118012339127989,0.000131000578512060,0.000089511367795913
0x5e0b5711a5509e7F927220c66D95bb80e61Ef91F,0.000117599364413292,0.000130542152495459,0.000089198129944254
0xFF02dDBAb49a8d2853Daf0a9C6d42CcFb4f21F40,0.000117527895498364,0.000130462817832064,0.000089143921372698
0x3d0c5848c5F6AD6fAeC642225cf629118CB72deA,0.000117145648957022,0.000130038501879850,0.000088853990582379
0x33c2beb888fede2bD14563da46e8AB1C91A7412f,0.000116809840008477,0.000129665734363725,0.000088599282316070
0x2649bB086552825Ced34545388Dbc40f6C51Fea0,0.000116624240316786,0.000129459707882402,0.000088458506509163
0x3e87F88b24E27653Af62AEC62507cef967Aed16d,0.000115910320221324,0.000128667214943037,0.000087917004114464
0x39A2271e01D7291cF2f48291FC7A4ac34bA03B19,0.000114770917875619,0.000127402411893218,0.000087052777007472
